ENSAMBLE Gene ID,Kidney1,Liver1,Kidney2,Liver2,Liver3,Kidney3,Liver4,Liver5,Kidney4,Liver6,Kidney5,Kidney6,Liver7,Kidney7
ENSG00000116035,2,0,0,0,0,1,0,0,1,0,2,3,0,3
ENSG00000116039,864,5,875,2,5,786,1,6,898,7,842,916,6,796
ENSG00000208947,0,0,2,0,0,3,0,0,1,0,2,2,0,2
ENSG00000144031,1,0,3,0,0,3,0,0,1,0,0,2,1,2
ENSG00000144043,222,167,234,170,158,180,153,151,280,168,226,271,172,213
ENSG00000205847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000124357,50,17,45,19,18,50,13,16,61,20,57,80,23,54
ENSG00000124370,45,43,36,48,45,25,43,31,48,49,27,55,35,35
ENSG00000124383,83,80,94,103,92,89,94,60,77,83,60,88,72,55
ENSG00000124374,10,8,15,9,11,18,7,16,22,9,8,13,5,17
ENSG00000075292,238,222,231,242,229,234,222,180,270,232,189,236,172,178
ENSG00000200779,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ENSG00000135636,84,43,88,46,46,85,41,42,80,50,91,74,56,78
ENSG00000003137,49,2,58,5,6,42,2,2,48,4,46,62,2,49
ENSG00000144036,22,7,24,9,6,20,4,5,14,3,22,34,4,22
ENSG00000200532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116096,124,165,118,160,182,125,159,163,123,175,115,137,167,109
ENSG00000135638,110,0,112,2,0,79,0,0,130,0,120,120,0,131
ENSG00000144040,142,213,133,223,226,111,183,220,163,213,110,137,232,145
ENSG00000135631,244,34,262,20,26,240,26,26,264,34,271,294,28,253
ENSG00000214513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135632,50,33,63,37,42,54,25,36,56,35,49,59,39,47
ENSG00000135617,36,73,56,72,60,55,64,65,60,79,44,49,79,43
ENSG00000135624,238,80,218,61,65,218,66,78,233,88,218,260,78,202
ENSG00000163013,5,1,1,1,8,3,1,1,4,1,0,1,3,1
ENSG00000135625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214484,1,0,0,1,0,0,1,0,0,0,1,0,1,0
ENSG00000116127,68,16,80,14,6,62,16,11,62,12,55,80,12,40
ENSG00000144035,478,55,490,44,47,423,54,53,497,61,439,522,48,433
ENSG00000163016,1,0,0,0,0,2,1,0,2,0,1,2,0,0
ENSG00000204872,4,1,6,0,0,8,2,0,9,0,10,9,1,6
ENSG00000144034,39,16,37,27,22,39,16,12,25,11,24,29,16,20
ENSG00000144048,18,14,15,16,9,22,7,8,18,10,18,16,7,14
ENSG00000187833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000124356,79,33,97,47,40,101,38,32,86,44,68,104,46,68
ENSG00000163017,3,4,7,4,1,5,1,2,6,3,2,4,3,4
ENSG00000114956,58,34,59,44,35,54,38,33,74,30,48,67,38,43
ENSG00000201876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000065911,32,13,37,8,10,46,14,4,55,8,39,39,7,39
ENSG00000187605,6,0,3,2,3,4,2,2,4,4,8,2,2,6
ENSG00000163170,56,4,64,10,10,40,6,4,42,6,40,56,6,46
ENSG00000114978,90,24,120,21,20,135,25,22,104,26,74,87,13,70
ENSG00000188687,19,3,15,2,4,15,4,3,17,3,31,19,3,14
ENSG00000204843,278,77,267,66,69,246,76,73,279,87,287,295,100,221
ENSG00000214453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000159239,3,0,3,0,0,4,0,2,8,0,4,7,3,8
ENSG00000005448,10,6,22,1,6,12,2,4,21,4,12,15,2,10
ENSG00000114993,170,162,157,170,162,154,170,164,183,193,166,170,161,157
ENSG00000115274,62,73,68,60,52,64,63,54,58,66,66,77,61,72
ENSG00000115275,129,109,123,118,104,109,95,107,134,113,133,140,100,141
ENSG00000204822,104,71,108,71,66,85,82,66,104,62,72,90,80,92
ENSG00000135637,22,23,15,30,24,14,29,36,19,38,15,26,30,28
ENSG00000115282,70,146,66,154,142,62,178,140,68,164,64,70,153,74
ENSG00000179528,0,8,4,7,10,2,8,12,1,8,2,2,14,1
ENSG00000115289,21,31,24,23,20,18,20,14,32,35,21,26,22,16
ENSG00000115297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144045,0,0,0,0,0,0,0,0,1,1,0,0,1,0
ENSG00000115307,172,218,152,193,216,140,193,229,179,232,180,193,238,151
ENSG00000115317,56,32,43,35,27,32,27,33,65,33,58,47,40,56
ENSG00000115318,26,20,20,27,15,20,19,19,32,20,28,28,26,28
ENSG00000115325,13,2,8,4,1,12,0,2,9,1,11,8,4,12
ENSG00000159374,0,0,1,0,0,0,0,0,6,0,4,1,0,1
ENSG00000135622,22,7,16,2,5,26,4,7,30,6,18,24,3,24
ENSG00000212977,2,0,0,0,0,0,0,2,2,1,1,2,0,1
ENSG00000159399,13,1,21,3,3,13,3,3,15,0,18,22,2,15
ENSG00000204792,14,4,24,9,7,23,5,7,34,7,26,30,2,23
ENSG00000115350,40,18,40,25,20,34,20,16,39,29,24,37,18,36
ENSG00000115353,0,0,1,0,0,2,0,0,2,0,0,1,0,1
ENSG00000208916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115363,41,210,40,175,169,42,198,156,46,196,39,48,139,30
ENSG00000208913,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115364,169,151,216,179,190,188,183,113,216,172,151,205,114,143
ENSG00000005436,56,86,70,62,87,63,79,68,66,102,47,73,55,52
ENSG00000200488,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ENSG00000208903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000176204,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000208894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143954,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000172023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115386,39,0,30,1,0,37,1,0,40,1,25,37,0,42
ENSG00000204787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000066032,1,0,2,0,0,1,0,0,0,0,4,1,0,2
ENSG00000162951,1,1,0,1,0,2,3,3,0,1,0,1,1,2
ENSG00000212001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200890,1,2,0,0,0,1,0,1,0,0,0,0,0,0
ENSG00000198702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208850,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000208846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182814,4,0,2,0,1,7,1,0,3,1,4,5,1,3
ENSG00000163541,1271,212,1378,230,202,1168,179,166,1339,194,1080,1417,174,969
ENSG00000177735,4,0,3,1,0,1,0,0,4,0,0,1,0,1
ENSG00000168948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115423,4,10,9,7,6,6,8,10,5,8,6,8,6,4
ENSG00000186854,3,0,3,0,0,1,2,0,0,0,2,1,1,1
ENSG00000208827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213400,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ENSG00000214400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000034510,411,155,412,104,122,392,113,124,447,152,415,478,133,395
ENSG00000213399,1,3,1,3,0,2,0,2,1,1,1,4,1,1
ENSG00000176407,92,82,123,75,80,115,81,58,124,76,76,115,72,93
ENSG00000152284,54,23,51,33,23,35,15,26,61,22,58,64,17,44
ENSG00000200701,1,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSG00000152291,1255,660,1215,655,657,1144,590,538,1244,700,1105,1307,597,1076
ENSG00000212337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000042445,174,200,196,203,194,162,209,190,170,212,158,169,204,143
ENSG00000115459,47,50,42,39,49,41,36,38,56,44,49,51,52,46
ENSG00000202382,0,1,1,0,0,0,1,0,0,1,2,0,1,2
ENSG00000208809,1,1,0,2,0,3,0,0,0,0,0,0,0,0
ENSG00000042493,147,9,142,4,1,134,4,1,148,4,151,171,6,145
ENSG00000152292,3,3,2,0,0,3,3,1,5,4,3,3,3,4
ENSG00000207207,0,0,2,0,0,0,0,0,0,1,0,0,0,0
ENSG00000208796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168906,340,297,343,297,283,313,280,229,382,277,350,385,233,312
ENSG00000115486,119,227,115,246,249,119,228,191,109,241,110,127,196,92
ENSG00000207470,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000118640,324,166,349,164,172,280,144,135,336,153,311,338,167,280
ENSG00000168899,46,37,63,36,26,51,29,31,56,34,46,57,36,46
ENSG00000168894,91,50,123,48,59,97,47,55,132,48,78,104,57,84
ENSG00000168890,64,66,81,55,50,58,66,55,70,62,61,61,54,54
ENSG00000168887,82,96,94,79,70,98,79,72,91,84,97,89,99,80
ENSG00000168883,91,54,118,62,54,111,63,38,93,65,87,125,47,91
ENSG00000168878,2,1,2,0,0,0,0,0,2,0,4,0,0,2
ENSG00000115523,0,7,0,5,8,1,6,8,1,5,1,1,10,3
ENSG00000199687,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000168874,18,26,14,33,37,14,32,38,16,32,20,20,35,24
ENSG00000208775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115525,22,48,26,56,55,13,55,42,20,47,14,21,33,17
ENSG00000068654,82,29,80,42,22,59,21,34,88,30,69,99,21,72
ENSG00000132300,233,214,235,197,200,234,201,161,262,220,205,292,158,183
ENSG00000208772,5,5,1,3,4,7,1,2,6,0,7,6,6,5
ENSG00000132305,344,126,376,136,127,330,139,115,384,122,302,388,103,278
ENSG00000200241,1,0,0,1,0,0,0,0,0,1,0,0,2,0
ENSG00000132313,100,60,112,51,52,108,50,44,118,62,88,128,45,90
ENSG00000068615,15,7,20,6,8,17,9,7,11,5,13,9,5,12
ENSG00000202537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115548,93,60,133,54,59,113,57,52,144,59,106,124,42,105
ENSG00000115561,470,116,500,132,136,429,142,126,524,145,378,482,98,376
ENSG00000200563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000216010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000118639,113,231,94,248,247,88,225,169,82,281,67,105,188,61
ENSG00000153561,34,41,42,38,26,37,41,30,40,30,34,48,30,29
ENSG00000153563,1,9,0,10,8,0,2,11,0,5,0,0,3,0
ENSG00000172116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198012,0,0,0,3,0,0,1,0,0,5,0,0,0,0
ENSG00000187627,0,2,0,4,2,0,2,8,0,4,0,0,1,0
ENSG00000183281,0,7,0,6,9,0,5,8,0,8,0,0,7,0
ENSG00000208752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204745,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184943,3,1,3,0,0,3,2,1,3,0,1,7,1,3
ENSG00000214354,2,2,4,1,3,4,2,0,3,0,3,2,1,0
ENSG00000204743,1,0,0,0,0,1,0,0,3,0,0,1,0,0
ENSG00000204742,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000125551,1,20,0,11,14,1,17,17,1,24,0,1,18,0
ENSG00000185304,1,20,0,11,14,1,17,18,1,26,0,1,18,0
ENSG00000208749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207043,0,0,0,1,0,0,2,0,0,0,0,0,0,0
ENSG00000172086,99,123,112,128,132,106,133,95,114,125,82,103,106,83
ENSG00000115593,0,1,1,0,2,0,0,2,0,4,0,0,0,0
ENSG00000163586,854,2474,871,2500,2444,832,2260,1976,919,2614,785,910,2034,737
ENSG00000144115,110,158,130,142,148,122,130,136,148,163,127,164,172,100
ENSG00000202012,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000208734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172071,73,106,49,81,86,53,75,50,65,86,38,67,61,59
ENSG00000153574,29,16,28,17,16,27,18,18,37,11,35,40,12,28
ENSG00000211592,37,257,43,254,250,24,233,237,39,282,29,32,231,30
ENSG00000211593,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000211594,0,0,0,0,1,0,0,0,0,2,0,0,0,0
ENSG00000211595,0,0,0,0,1,0,1,0,0,0,0,0,1,0
ENSG00000211596,0,1,0,1,1,0,2,0,0,0,0,0,2,0
ENSG00000211597,1,0,1,3,1,0,3,0,0,3,0,0,2,0
ENSG00000211598,0,1,3,5,4,1,4,8,1,6,1,0,4,1
ENSG00000211599,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000197794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211600,2,7,0,8,10,0,4,4,2,6,2,2,9,0
ENSG00000211601,0,0,0,1,1,0,0,0,0,0,0,0,1,0
ENSG00000211602,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000214334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211603,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000211604,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000204734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211605,0,0,0,0,1,0,1,2,0,0,1,1,1,0
ENSG00000211606,0,0,0,1,0,0,2,0,0,0,0,0,0,0
ENSG00000211607,0,0,0,2,0,0,2,0,0,1,0,0,0,0
ENSG00000211608,1,1,0,1,1,0,0,1,1,2,0,0,1,0
ENSG00000177074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211609,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ENSG00000204732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211610,0,6,0,3,8,1,3,4,0,6,1,0,3,0
ENSG00000211611,0,1,0,1,0,0,0,0,0,1,0,0,0,0
ENSG00000211612,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000211613,0,1,0,2,0,0,2,0,0,0,0,0,0,0
ENSG00000211614,0,0,0,1,2,0,1,0,0,2,0,0,1,0
ENSG00000212976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211617,0,0,0,1,1,0,0,0,0,1,0,0,0,0
ENSG00000211618,0,3,0,8,4,1,3,5,0,3,0,0,1,0
ENSG00000211619,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000211620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211621,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000211622,0,0,0,1,0,0,0,1,0,0,0,0,1,0
ENSG00000179191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211635,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162685,0,0,3,0,0,1,0,0,3,0,2,5,0,0
ENSG00000184303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188063,1,1,0,1,0,5,0,1,0,0,2,1,1,1
ENSG00000214330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213355,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204717,0,0,1,0,0,1,0,0,1,0,2,1,0,2
ENSG00000204716,1,0,1,0,1,1,0,0,1,0,3,2,0,2
ENSG00000187984,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ENSG00000212140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163060,2,0,0,1,0,0,1,0,0,1,0,0,1,0
ENSG00000208703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208689,0,1,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000204714,6,0,5,0,0,5,0,0,6,0,9,8,0,7
ENSG00000172005,862,3,874,12,8,812,4,6,942,10,826,963,6,839
ENSG00000144029,158,136,186,124,121,164,114,128,177,150,154,179,116,162
ENSG00000144026,118,54,124,45,47,97,40,43,87,45,86,117,42,94
ENSG00000163067,20,7,26,6,11,17,11,8,16,7,21,19,8,12
ENSG00000155066,288,4,272,4,4,280,7,7,310,4,262,319,8,268
ENSG00000115041,26,1,23,3,3,29,1,1,28,3,26,30,3,33
ENSG00000115042,14,34,12,38,36,16,30,23,25,34,20,11,27,25
ENSG00000204705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168992,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000208684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135976,3,2,3,2,1,2,2,0,3,0,2,5,1,1
ENSG00000144006,3,5,3,2,0,5,2,1,8,3,2,5,0,4
ENSG00000204693,1,1,2,0,0,1,0,0,2,0,1,0,0,1
ENSG00000208683,0,1,1,1,0,1,0,1,0,1,0,0,1,0
ENSG00000186281,0,3,2,3,3,1,2,1,5,6,1,0,3,5
ENSG00000188886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000158050,1,1,1,4,3,0,0,3,7,1,3,4,1,2
ENSG00000084090,542,182,513,188,201,478,186,151,516,198,422,542,161,416
ENSG00000204685,11,9,11,5,2,10,11,6,13,11,23,12,5,12
ENSG00000135956,255,181,276,193,164,242,142,154,252,172,233,297,190,228
ENSG00000144021,272,190,299,182,182,269,194,150,295,201,278,313,181,215
ENSG00000144028,230,139,218,131,125,207,116,119,242,138,202,239,132,228
ENSG00000198885,0,0,0,0,0,1,0,0,2,0,1,0,0,0
ENSG00000121152,1,1,0,2,1,1,0,0,1,2,1,1,2,1
ENSG00000163121,29,3,37,5,3,24,7,1,19,1,32,36,3,24
ENSG00000196843,19,47,19,50,38,16,26,57,15,44,14,25,46,19
ENSG00000114982,217,108,195,116,115,209,95,98,228,131,191,229,106,193
ENSG00000188935,2,0,0,0,0,3,0,0,5,0,0,5,0,0
ENSG00000214272,4,0,1,1,2,3,1,2,0,0,1,1,3,1
ENSG00000114988,103,83,94,85,83,85,83,54,85,73,74,117,88,72
ENSG00000158158,40,26,48,27,20,43,13,12,51,25,43,48,15,20
ENSG00000204675,0,1,1,1,1,1,1,2,1,2,0,3,0,3
ENSG00000168763,77,115,91,115,129,62,131,118,99,142,96,95,146,69
ENSG00000213337,16,11,18,14,9,16,14,12,16,19,14,20,16,14
ENSG00000163126,6,5,8,8,7,3,7,9,11,9,10,5,10,11
ENSG00000168758,49,55,66,53,50,40,43,50,58,42,58,60,57,57
ENSG00000168754,0,2,0,0,0,0,0,0,0,0,1,0,1,0
ENSG00000214267,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000208682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188383,0,0,0,1,0,0,0,0,1,0,2,0,0,2
ENSG00000144199,13,1,14,5,2,10,2,0,15,0,10,16,1,9
ENSG00000208676,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000158185,1,0,1,0,0,1,0,0,1,0,0,0,0,1
ENSG00000174501,4,3,3,2,4,5,6,1,4,1,7,10,5,6
ENSG00000213334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196912,3,2,4,2,1,4,1,0,2,1,0,3,1,1
ENSG00000135940,629,186,688,165,199,638,181,181,738,187,603,698,192,595
ENSG00000115073,145,122,161,127,108,154,103,109,171,120,170,146,128,157
ENSG00000201806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115085,5,11,2,10,6,2,8,16,1,8,1,0,13,4
ENSG00000075568,172,74,167,81,81,151,82,55,134,71,118,190,62,135
ENSG00000198875,1,2,1,1,0,1,1,1,1,0,0,0,0,0
ENSG00000212430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168658,1,1,0,2,0,2,2,0,1,2,0,0,4,1
ENSG00000216112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144191,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ENSG00000040933,34,7,37,7,10,28,5,2,36,5,14,38,4,30
ENSG00000183513,98,66,115,54,44,86,48,37,100,57,76,104,59,81
ENSG00000115446,68,35,92,37,40,104,38,24,102,44,84,110,22,75
ENSG00000071073,100,22,104,23,25,102,24,14,105,22,94,108,21,78
ENSG00000201070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196872,13,0,14,0,0,7,1,2,10,0,13,12,0,10
ENSG00000199776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135951,43,8,24,11,7,31,7,1,31,8,23,35,1,24
ENSG00000170534,10,2,14,1,1,18,1,0,23,2,11,14,0,8
ENSG00000144182,19,10,16,12,13,27,17,8,18,8,17,30,14,14
ENSG00000158411,28,16,35,22,28,46,20,13,27,16,34,35,22,24
ENSG00000185414,99,41,97,53,48,76,46,28,99,40,72,111,26,53
ENSG00000185674,3,2,2,3,1,1,0,1,1,2,0,1,1,2
ENSG00000144214,15,9,18,8,7,22,12,5,17,6,22,17,5,13
ENSG00000115514,35,29,42,26,20,40,25,22,36,31,25,49,16,23
ENSG00000158417,584,610,630,590,570,591,531,379,629,527,501,659,431,468
ENSG00000135945,177,77,149,68,77,164,81,43,138,74,129,156,44,101
ENSG00000144218,12,8,18,14,16,16,21,14,23,15,14,27,16,9
ENSG00000170500,73,10,68,5,8,87,8,6,97,5,64,108,4,72
ENSG00000115526,17,6,25,3,5,36,5,3,26,4,28,23,3,26
ENSG00000204641,0,1,1,0,0,1,0,1,0,1,1,0,0,1
ENSG00000204640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198779,1,0,0,0,1,1,1,0,0,0,3,2,0,1
ENSG00000115539,16,7,28,4,1,8,4,4,14,1,10,20,4,19
ENSG00000213319,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000170485,39,72,40,64,60,45,62,45,34,54,42,40,56,46
ENSG00000071082,304,202,330,209,166,299,184,154,322,205,285,291,153,299
ENSG00000204634,83,88,97,113,110,82,96,114,96,123,90,95,97,92
ENSG00000212444,1,0,0,1,2,0,0,0,0,1,0,1,0,0
ENSG00000158435,96,100,96,89,87,96,85,68,96,118,78,115,89,71
ENSG00000212283,8,7,7,5,6,10,4,4,9,5,12,15,6,9
ENSG00000163162,76,64,87,68,72,73,59,61,71,85,64,83,57,56
ENSG00000175874,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196460,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000071054,176,230,150,248,251,185,248,200,178,277,158,207,230,142
ENSG00000115590,10,4,12,3,5,14,2,6,15,5,9,12,5,8
ENSG00000198884,1,1,0,1,3,0,2,2,0,1,0,0,1,0
ENSG00000115594,187,283,187,232,267,194,250,201,209,306,181,237,225,161
ENSG00000115598,13,1,7,2,3,4,1,2,19,5,7,8,1,15
ENSG00000205716,0,0,0,1,0,0,0,0,0,0,0,0,0,0
